ESGID,CompanyID,PeriodID,EnvironmentalScore,SocialScore,GovernanceScore
633,CMP0011,33,86.32,79.69,40.23
634,CMP0011,34,63.27,47.21,46.11
635,CMP0011,35,67.81,58.22,82.41
636,CMP0011,36,79.32,55.1,72.85
637,CMP0011,37,99.59,36.37,43.98
638,CMP0011,38,81.21,70.45,43.29
639,CMP0011,39,56.53,45.9,62.17
640,CMP0011,40,66.93,62.23,42.21
641,CMP0011,41,55.13,78.64,86.83
642,CMP0011,42,88.49,40.57,66.37
643,CMP0011,43,71.14,66.35,87.77
644,CMP0011,44,83.41,78.36,47.37
645,CMP0011,45,53.2,53.31,81.94
646,CMP0011,46,98.92,53.47,34.8
647,CMP0011,47,47.41,36.06,66.58
648,CMP0011,48,93.92,39.86,78.25
649,CMP0011,49,98.42,43.84,76.37
650,CMP0011,50,80.09,83.75,33.47
651,CMP0011,51,68.85,89.52,71.2
652,CMP0011,52,61.43,64.62,50.54
653,CMP0011,53,83.22,60.69,86.61
654,CMP0011,54,79.43,56.34,32.69
655,CMP0011,55,70.34,79.03,81.66
656,CMP0011,56,40.26,85.48,36.75
657,CMP0011,57,83.49,71.89,48.66
658,CMP0011,58,96.6,51.91,84.76
659,CMP0011,59,92.35,42.94,35.03
660,CMP0011,60,75.66,65.62,39.85
661,CMP0012,1,63.36,48.8,57.74
662,CMP0012,2,89.45,30.32,63.89
663,CMP0012,3,73.41,69.69,65.51
664,CMP0012,4,83.23,68.63,49.97
665,CMP0012,5,55.13,42.22,50.42
666,CMP0012,6,74.69,59.89,64.77
667,CMP0012,7,73.86,36.87,89.82
668,CMP0012,8,52.7,38.72,48.98
669,CMP0012,9,42.45,48.9,64.53
670,CMP0012,10,67.86,45.2,60.3
671,CMP0012,11,83.36,42.27,50.28
672,CMP0012,12,44.26,59.27,72.13
673,CMP0012,13,48.68,78.67,43.36
674,CMP0012,14,91.73,83.35,58.07
675,CMP0012,15,71.25,46.11,76.6
676,CMP0012,16,64.66,51.31,54.43
677,CMP0012,17,79.57,54.11,84.54
678,CMP0012,18,44.57,46.43,41.99
679,CMP0012,19,83.71,30.0,87.24
680,CMP0012,20,44.57,60.07,71.22
681,CMP0012,21,45.58,65.36,61.93
682,CMP0012,22,67.25,74.07,52.03
683,CMP0012,23,69.35,57.02,41.96
684,CMP0012,24,47.78,57.23,60.42
685,CMP0012,25,79.82,52.87,73.17
686,CMP0012,26,89.22,54.25,43.29
687,CMP0012,27,55.91,59.7,80.79
688,CMP0012,28,62.07,63.32,36.0
689,CMP0012,29,85.3,42.48,50.26
690,CMP0012,30,67.66,70.44,62.49
691,CMP0012,31,44.69,77.29,80.13
692,CMP0012,32,88.33,77.48,64.88
693,CMP0012,33,74.68,52.56,62.09
694,CMP0012,34,40.49,30.56,57.63
695,CMP0012,35,51.93,60.5,39.44
696,CMP0012,36,72.94,64.98,54.1
697,CMP0012,37,57.85,47.78,73.53
698,CMP0012,38,59.12,56.91,67.57
699,CMP0012,39,84.14,59.22,78.79
700,CMP0012,40,88.91,88.73,82.82
701,CMP0012,41,45.98,51.8,60.08
702,CMP0012,42,84.16,63.41,85.74
703,CMP0012,43,77.43,41.34,58.17
704,CMP0012,44,45.67,89.33,86.94
705,CMP0012,45,51.2,50.76,50.88
706,CMP0012,46,89.6,36.42,60.29
707,CMP0012,47,69.77,79.48,54.13
708,CMP0012,48,72.86,38.67,38.04
709,CMP0012,49,55.78,52.53,59.87
710,CMP0012,50,54.78,84.2,36.26
711,CMP0012,51,63.19,49.82,65.72
712,CMP0012,52,41.11,56.27,31.3
713,CMP0012,53,57.24,39.71,44.96
714,CMP0012,54,84.68,32.85,43.16
715,CMP0012,55,70.44,49.74,60.5
716,CMP0012,56,66.32,53.6,80.79
717,CMP0012,57,60.77,40.36,30.16
718,CMP0012,58,56.31,40.18,73.11
719,CMP0012,59,48.3,74.89,58.18
720,CMP0012,60,81.28,77.55,48.41
721,CMP0013,1,51.84,64.53,85.52
722,CMP0013,2,60.33,40.54,55.28
723,CMP0013,3,45.35,42.67,60.13
724,CMP0013,4,52.0,37.85,70.55
725,CMP0013,5,75.76,57.62,51.86
726,CMP0013,6,79.68,54.56,83.72
727,CMP0013,7,46.92,54.41,80.88
728,CMP0013,8,73.63,49.92,39.3
729,CMP0013,9,57.16,61.01,45.8
730,CMP0013,10,96.17,33.29,70.4
731,CMP0013,11,83.07,70.79,79.86
732,CMP0013,12,41.83,49.69,84.49
733,CMP0013,13,66.7,89.97,80.11
734,CMP0013,14,43.23,30.73,69.68
735,CMP0013,15,49.97,50.97,74.51
736,CMP0013,16,46.58,74.98,38.15
737,CMP0013,17,61.23,66.2,48.72
738,CMP0013,18,89.12,37.48,81.46
739,CMP0013,19,41.93,68.63,75.78
740,CMP0013,20,55.61,40.62,31.71
741,CMP0013,21,79.55,50.69,83.62
742,CMP0013,22,99.11,78.59,57.61
743,CMP0013,23,74.99,43.8,38.89
744,CMP0013,24,56.45,42.16,56.53
745,CMP0013,25,85.44,43.62,43.28
746,CMP0013,26,77.05,88.88,50.27
747,CMP0013,27,45.65,40.3,36.15
748,CMP0013,28,80.91,89.61,43.94
749,CMP0013,29,77.5,76.79,77.04
750,CMP0013,30,53.91,84.08,80.03
751,CMP0013,31,71.13,38.4,60.79
752,CMP0013,32,62.56,68.4,59.69
753,CMP0013,33,83.05,75.76,42.09
754,CMP0013,34,77.76,88.56,49.87
755,CMP0013,35,97.9,45.62,31.11
756,CMP0013,36,74.84,76.39,49.96
757,CMP0013,37,99.05,31.19,71.94
758,CMP0013,38,96.54,79.39,32.52
759,CMP0013,39,77.42,79.81,51.63
760,CMP0013,40,80.63,59.04,88.7
761,CMP0013,41,94.5,48.57,88.58
762,CMP0013,42,55.19,87.34,31.72
763,CMP0013,43,49.98,77.18,45.0
764,CMP0013,44,95.65,61.26,59.26
765,CMP0013,45,92.81,83.27,87.46
766,CMP0013,46,67.89,89.85,59.61
767,CMP0013,47,47.83,88.54,82.1
768,CMP0013,48,69.51,40.31,46.72
769,CMP0013,49,54.24,47.32,86.28
770,CMP0013,50,90.43,49.42,80.32
771,CMP0013,51,67.36,50.67,71.62
772,CMP0013,52,97.15,80.1,84.17
773,CMP0013,53,49.7,52.13,55.44
774,CMP0013,54,43.0,59.23,51.33
775,CMP0013,55,76.73,39.99,61.72
776,CMP0013,56,56.41,37.3,63.36
777,CMP0013,57,92.41,55.94,54.77
778,CMP0013,58,45.42,63.76,58.74
779,CMP0013,59,66.12,54.11,64.54
780,CMP0013,60,75.42,67.8,80.73
781,CMP0014,1,44.5,83.74,78.16
782,CMP0014,2,68.44,41.62,42.5
783,CMP0014,3,48.4,50.9,53.37
784,CMP0014,4,79.22,80.29,61.51
785,CMP0014,5,85.05,45.93,64.31
786,CMP0014,6,73.89,58.23,32.88
787,CMP0014,7,40.84,76.31,82.5
788,CMP0014,8,44.27,77.92,44.6
789,CMP0014,9,51.06,56.58,39.94
790,CMP0014,10,85.72,88.35,32.25
791,CMP0014,11,62.35,57.34,40.62
792,CMP0014,12,51.71,39.92,76.63
793,CMP0014,13,73.47,69.08,39.24
794,CMP0014,14,77.85,65.25,51.21
795,CMP0014,15,87.65,42.15,87.54
796,CMP0014,16,60.34,79.16,37.84
797,CMP0014,17,99.18,35.31,47.48
798,CMP0014,18,82.02,42.1,55.78
799,CMP0014,19,53.74,37.3,51.8
800,CMP0014,20,57.49,37.73,81.32
801,CMP0014,21,82.52,38.07,78.84
802,CMP0014,22,62.12,33.95,67.33
803,CMP0014,23,63.24,66.01,60.82
804,CMP0014,24,58.74,60.86,65.33
805,CMP0014,25,52.15,83.41,81.54
806,CMP0014,26,52.89,80.07,55.22
807,CMP0014,27,41.55,31.22,67.34
808,CMP0014,28,86.29,43.4,34.85
809,CMP0014,29,93.49,39.95,38.97
810,CMP0014,30,84.2,57.48,64.16
811,CMP0014,31,79.63,66.88,80.95
812,CMP0014,32,58.89,33.14,86.92
813,CMP0014,33,80.22,85.88,53.87
814,CMP0014,34,40.93,46.38,30.15
815,CMP0014,35,95.46,72.74,52.1
816,CMP0014,36,60.78,65.96,86.23
817,CMP0014,37,58.01,61.87,54.49
818,CMP0014,38,78.8,87.17,77.67
819,CMP0014,39,86.0,51.73,74.05
820,CMP0014,40,92.6,85.69,61.73
821,CMP0014,41,66.88,81.08,76.54
822,CMP0014,42,96.52,42.97,76.29
823,CMP0014,43,89.92,48.59,86.58
824,CMP0014,44,52.52,59.15,35.16
825,CMP0014,45,83.43,84.33,77.73
826,CMP0014,46,77.3,37.69,45.91
827,CMP0014,47,41.49,53.03,38.49
828,CMP0014,48,64.09,75.89,84.91
829,CMP0014,49,71.75,82.57,57.75
830,CMP0014,50,91.13,63.23,73.07
831,CMP0014,51,83.6,83.69,70.45
832,CMP0014,52,85.68,45.75,44.72
833,CMP0014,53,42.54,30.67,57.48
834,CMP0014,54,48.54,72.51,34.08
835,CMP0014,55,53.91,32.8,86.71
836,CMP0014,56,50.69,81.55,54.21
837,CMP0014,57,63.57,30.26,46.43
838,CMP0014,58,83.74,55.18,88.88
839,CMP0014,59,53.67,41.96,55.53
840,CMP0014,60,50.19,69.15,66.72
841,CMP0015,1,90.37,65.42,41.51
842,CMP0015,2,62.54,75.47,61.81
843,CMP0015,3,51.57,67.64,88.77
844,CMP0015,4,66.64,59.05,79.9
845,CMP0015,5,65.42,48.43,84.31
846,CMP0015,6,91.46,33.52,42.93
847,CMP0015,7,73.46,64.61,39.93
848,CMP0015,8,72.82,33.2,53.92
849,CMP0015,9,60.37,50.11,32.52
850,CMP0015,10,41.07,42.97,34.17
851,CMP0015,11,63.58,81.09,84.38
852,CMP0015,12,97.19,40.82,73.45
853,CMP0015,13,92.19,55.92,78.5
854,CMP0015,14,49.1,68.83,85.05
855,CMP0015,15,87.07,70.72,58.37
856,CMP0015,16,90.19,87.0,78.34
857,CMP0015,17,59.28,32.25,85.07
858,CMP0015,18,93.08,49.18,52.87
859,CMP0015,19,61.15,54.18,30.99
860,CMP0015,20,99.92,67.78,77.71
861,CMP0015,21,42.21,43.19,48.57
862,CMP0015,22,83.76,49.73,69.21
863,CMP0015,23,47.92,59.73,36.4
864,CMP0015,24,64.17,34.56,71.72
865,CMP0015,25,47.62,36.23,72.61
866,CMP0015,26,66.28,48.45,89.1
867,CMP0015,27,88.61,80.35,84.58
868,CMP0015,28,41.33,30.5,36.62
869,CMP0015,29,82.89,73.69,69.99
870,CMP0015,30,92.32,43.5,58.61
871,CMP0015,31,41.81,36.32,87.93
872,CMP0015,32,79.4,56.18,77.39
873,CMP0015,33,75.32,76.7,35.6
874,CMP0015,34,98.41,47.28,83.36
875,CMP0015,35,88.55,86.31,77.36
876,CMP0015,36,96.21,78.19,55.6
877,CMP0015,37,73.62,53.88,70.48
878,CMP0015,38,98.49,70.87,55.05
879,CMP0015,39,94.9,89.35,82.44
880,CMP0015,40,41.26,57.95,44.32
881,CMP0015,41,45.45,37.74,44.38
882,CMP0015,42,81.66,79.93,80.78
883,CMP0015,43,55.46,75.11,35.7
884,CMP0015,44,40.22,61.93,36.43
885,CMP0015,45,98.66,30.28,82.42
886,CMP0015,46,92.19,56.94,88.75
887,CMP0015,47,64.01,64.62,81.3
888,CMP0015,48,72.63,82.61,62.61
889,CMP0015,49,63.76,88.99,78.51
890,CMP0015,50,73.87,87.14,77.58
891,CMP0015,51,48.95,87.47,54.26
892,CMP0015,52,73.97,66.73,62.96
893,CMP0015,53,64.41,45.72,88.77
894,CMP0015,54,89.2,89.74,34.6
895,CMP0015,55,56.16,89.34,70.22
896,CMP0015,56,91.13,66.08,87.65
897,CMP0015,57,48.28,70.4,65.77
898,CMP0015,58,76.84,81.65,75.19
899,CMP0015,59,73.0,54.8,34.36
900,CMP0015,60,66.98,78.34,39.7
901,CMP0016,1,61.11,43.96,67.01
902,CMP0016,2,44.4,41.75,59.12
903,CMP0016,3,68.39,88.12,76.31
904,CMP0016,4,73.67,62.01,79.41
905,CMP0016,5,95.44,34.66,85.8
906,CMP0016,6,65.07,47.51,75.91
907,CMP0016,7,69.46,65.95,35.74
908,CMP0016,8,83.18,66.87,70.78
909,CMP0016,9,48.42,65.24,42.06
910,CMP0016,10,70.03,77.59,39.01
911,CMP0016,11,79.37,81.3,45.16
912,CMP0016,12,43.01,66.52,39.16
913,CMP0016,13,71.64,84.05,48.78
914,CMP0016,14,96.44,69.81,82.28
915,CMP0016,15,99.92,34.3,32.61
916,CMP0016,16,74.39,76.86,52.0
917,CMP0016,17,99.16,32.94,83.19
918,CMP0016,18,53.92,37.27,30.37
919,CMP0016,19,53.58,58.11,55.49
920,CMP0016,20,80.81,47.54,49.82
921,CMP0016,21,84.33,42.69,53.61
922,CMP0016,22,72.53,75.93,80.4
923,CMP0016,23,59.28,89.37,39.46
924,CMP0016,24,64.24,30.97,65.5
925,CMP0016,25,79.71,73.27,45.31
926,CMP0016,26,48.07,47.36,69.75
927,CMP0016,27,63.14,76.75,73.49
928,CMP0016,28,94.9,75.4,79.35
929,CMP0016,29,81.73,56.31,63.13
930,CMP0016,30,93.43,46.2,32.1
931,CMP0016,31,96.44,42.1,48.59
932,CMP0016,32,52.92,73.31,78.64
933,CMP0016,33,81.6,85.02,53.68
934,CMP0016,34,76.2,70.13,69.3
935,CMP0016,35,60.22,75.19,47.66
936,CMP0016,36,50.38,70.97,55.63
937,CMP0016,37,69.29,45.53,75.27
938,CMP0016,38,73.03,37.33,36.76
939,CMP0016,39,88.69,79.71,64.18
940,CMP0016,40,84.89,69.99,64.96
941,CMP0016,41,50.39,33.26,69.4
942,CMP0016,42,72.74,67.66,86.12
943,CMP0016,43,85.74,58.88,70.8
944,CMP0016,44,50.46,77.49,87.32
945,CMP0016,45,89.03,79.5,44.22
946,CMP0016,46,97.69,55.62,60.76
947,CMP0016,47,61.15,40.41,52.4
948,CMP0016,48,48.98,56.98,46.71
949,CMP0016,49,88.02,67.47,58.08
950,CMP0016,50,79.91,72.76,82.92
951,CMP0016,51,73.18,59.31,36.84
952,CMP0016,52,92.44,83.24,30.66
953,CMP0016,53,99.77,36.99,80.97
954,CMP0016,54,61.5,56.43,61.17
955,CMP0016,55,50.19,47.12,46.96
956,CMP0016,56,90.97,66.95,47.54
957,CMP0016,57,43.65,44.23,55.57
958,CMP0016,58,42.11,40.1,73.67
959,CMP0016,59,94.52,61.1,34.5
960,CMP0016,60,62.12,30.61,71.35
961,CMP0017,1,90.82,62.4,54.86
962,CMP0017,2,55.29,48.3,51.6
963,CMP0017,3,97.21,80.38,55.56
964,CMP0017,4,75.21,46.47,31.95
965,CMP0017,5,94.88,70.47,54.22
966,CMP0017,6,50.18,59.04,72.11
967,CMP0017,7,49.85,33.27,49.78
968,CMP0017,8,50.42,43.38,61.54
969,CMP0017,9,43.98,63.11,36.3
970,CMP0017,10,99.7,86.27,30.26
971,CMP0017,11,82.95,75.72,45.77
972,CMP0017,12,45.94,49.13,33.08
973,CMP0017,13,85.45,55.15,47.84
974,CMP0017,14,97.53,80.25,51.83
975,CMP0017,15,70.27,84.99,67.69
976,CMP0017,16,79.9,80.38,51.62
977,CMP0017,17,42.8,55.94,79.65
978,CMP0017,18,82.12,73.55,70.45
979,CMP0017,19,45.69,50.81,32.19
980,CMP0017,20,91.74,40.07,49.61
981,CMP0017,21,77.27,44.12,63.45
982,CMP0017,22,53.2,88.27,73.63
983,CMP0017,23,95.91,60.76,48.35
984,CMP0017,24,60.34,64.28,56.84
985,CMP0017,25,65.0,74.63,81.38
986,CMP0017,26,70.1,84.07,45.65
987,CMP0017,27,49.86,80.76,78.74
988,CMP0017,28,85.84,35.03,39.64
989,CMP0017,29,53.87,83.34,33.3
990,CMP0017,30,90.42,37.29,42.9
991,CMP0017,31,90.18,71.4,82.19
992,CMP0017,32,97.6,50.1,76.71
993,CMP0017,33,89.89,41.3,77.07
994,CMP0017,34,50.95,51.67,75.17
995,CMP0017,35,68.28,31.61,35.52
996,CMP0017,36,66.26,81.37,40.05
997,CMP0017,37,49.85,33.36,37.26
998,CMP0017,38,72.98,58.02,85.67
999,CMP0017,39,72.86,34.99,84.92
1000,CMP0017,40,92.43,33.16,83.35
1001,CMP0017,41,88.18,53.98,41.33
1002,CMP0017,42,67.35,87.2,81.03
1003,CMP0017,43,49.22,37.99,42.26
1004,CMP0017,44,54.61,33.13,86.35
1005,CMP0017,45,73.44,83.32,49.56
1006,CMP0017,46,76.13,57.24,54.48
1007,CMP0017,47,70.76,58.54,68.71
1008,CMP0017,48,73.6,65.44,88.32
1009,CMP0017,49,93.76,81.69,39.84
1010,CMP0017,50,90.97,80.62,60.74
1011,CMP0017,51,96.81,47.5,43.59
1012,CMP0017,52,87.79,54.78,39.08
1013,CMP0017,53,53.3,43.2,86.83
1014,CMP0017,54,51.16,84.57,79.67
1015,CMP0017,55,83.8,42.78,34.73
1016,CMP0017,56,68.9,33.35,88.66
1017,CMP0017,57,92.76,86.26,54.33
1018,CMP0017,58,81.61,45.05,45.17
1019,CMP0017,59,87.89,37.63,53.76
1020,CMP0017,60,47.28,40.53,44.83
1021,CMP0018,1,81.26,89.57,53.74
1022,CMP0018,2,47.86,71.94,57.37
1023,CMP0018,3,71.46,54.5,48.58
1024,CMP0018,4,58.56,68.59,82.93
1025,CMP0018,5,55.21,85.14,70.2
1026,CMP0018,6,47.36,87.79,37.37
1027,CMP0018,7,90.92,38.35,64.81
1028,CMP0018,8,48.59,63.48,41.1
1029,CMP0018,9,80.74,75.8,55.76
1030,CMP0018,10,93.92,89.86,75.2
1031,CMP0018,11,96.01,32.1,76.15
1032,CMP0018,12,51.72,65.98,49.93
1033,CMP0018,13,47.16,36.17,34.65
1034,CMP0018,14,45.37,69.12,59.22
1035,CMP0018,15,55.93,42.52,86.66
1036,CMP0018,16,40.94,33.86,35.98
1037,CMP0018,17,41.56,39.17,67.61
1038,CMP0018,18,89.35,54.36,89.08
1039,CMP0018,19,72.73,40.79,50.84
1040,CMP0018,20,52.89,41.21,57.3
1041,CMP0018,21,73.76,88.48,71.33
1042,CMP0018,22,46.63,79.77,66.16
1043,CMP0018,23,78.76,51.37,70.43
1044,CMP0018,24,58.53,48.92,33.63
1045,CMP0018,25,48.44,39.4,68.36
1046,CMP0018,26,45.55,72.76,34.17
1047,CMP0018,27,95.94,82.58,49.16
1048,CMP0018,28,98.17,47.77,67.64
1049,CMP0018,29,88.8,68.56,57.48
1050,CMP0018,30,69.31,72.09,89.18
1051,CMP0018,31,52.29,83.68,85.72
1052,CMP0018,32,45.85,32.41,75.19
1053,CMP0018,33,49.1,34.92,55.9
1054,CMP0018,34,65.34,40.31,51.49
1055,CMP0018,35,66.97,71.36,34.18
1056,CMP0018,36,78.99,35.05,40.88
1057,CMP0018,37,86.56,73.16,37.59
1058,CMP0018,38,49.14,38.29,37.94
1059,CMP0018,39,48.59,86.7,89.21
1060,CMP0018,40,65.69,89.0,49.73
1061,CMP0018,41,97.72,76.78,82.49
1062,CMP0018,42,48.95,79.77,80.19
1063,CMP0018,43,42.29,55.79,33.78
1064,CMP0018,44,53.49,66.78,67.7
1065,CMP0018,45,72.8,35.3,89.75
1066,CMP0018,46,65.47,38.73,79.87
1067,CMP0018,47,62.34,52.29,41.7
1068,CMP0018,48,91.74,53.43,61.44
1069,CMP0018,49,52.58,49.7,82.2
1070,CMP0018,50,94.13,32.99,61.45
1071,CMP0018,51,63.65,40.21,59.69
1072,CMP0018,52,67.13,61.42,88.95
1073,CMP0018,53,51.01,47.09,55.0
1074,CMP0018,54,64.43,59.91,62.0
1075,CMP0018,55,86.28,54.69,41.03
1076,CMP0018,56,42.55,57.75,55.14
1077,CMP0018,57,69.08,80.1,86.16
1078,CMP0018,58,77.86,60.84,72.52
1079,CMP0018,59,93.35,50.78,52.16
1080,CMP0018,60,81.64,66.16,41.07
1081,CMP0019,1,92.87,66.89,79.34
1082,CMP0019,2,99.05,80.5,77.34
1083,CMP0019,3,46.51,77.5,40.25
1084,CMP0019,4,50.09,50.73,75.68
1085,CMP0019,5,52.22,68.64,89.67
1086,CMP0019,6,43.16,63.03,48.44
1087,CMP0019,7,74.79,61.22,85.84
1088,CMP0019,8,61.44,83.46,65.62
1089,CMP0019,9,71.61,62.23,56.39
1090,CMP0019,10,98.89,41.96,33.92
1091,CMP0019,11,93.75,87.37,82.77
1092,CMP0019,12,80.43,42.64,80.22
1093,CMP0019,13,70.07,44.35,65.41
1094,CMP0019,14,47.91,60.46,71.55
1095,CMP0019,15,50.49,50.32,43.45
1096,CMP0019,16,83.79,74.96,41.77
1097,CMP0019,17,83.92,32.57,70.55
1098,CMP0019,18,95.86,71.17,32.05
1099,CMP0019,19,81.07,58.07,35.57
1100,CMP0019,20,52.31,72.93,78.54
1101,CMP0019,21,86.85,51.83,74.16
1102,CMP0019,22,65.96,37.62,60.15
1103,CMP0019,23,48.25,89.9,32.95
1104,CMP0019,24,90.15,66.5,53.3
1105,CMP0019,25,99.99,59.58,42.51
1106,CMP0019,26,62.46,75.65,57.16
1107,CMP0019,27,80.98,45.06,59.98
1108,CMP0019,28,50.29,89.06,58.11
1109,CMP0019,29,46.0,82.87,48.25
1110,CMP0019,30,68.31,82.13,54.89
1111,CMP0019,31,92.22,76.55,35.04
1112,CMP0019,32,54.38,36.0,71.51
1113,CMP0019,33,44.61,53.58,70.2
1114,CMP0019,34,78.37,57.42,54.01
1115,CMP0019,35,91.97,82.97,34.2
1116,CMP0019,36,93.66,33.43,65.82
1117,CMP0019,37,56.0,89.09,84.67
1118,CMP0019,38,99.97,72.61,75.7
1119,CMP0019,39,66.49,61.75,56.96
1120,CMP0019,40,82.86,49.61,47.37
1121,CMP0019,41,52.85,63.11,88.75
1122,CMP0019,42,71.31,56.04,41.52
1123,CMP0019,43,71.59,62.37,81.64
1124,CMP0019,44,67.82,36.21,57.47
1125,CMP0019,45,87.95,46.29,31.99
1126,CMP0019,46,89.94,64.43,57.96
1127,CMP0019,47,62.51,59.16,54.43
1128,CMP0019,48,99.87,50.91,79.98
1129,CMP0019,49,53.7,52.91,69.23
1130,CMP0019,50,84.77,33.04,83.55
1131,CMP0019,51,41.99,46.1,58.18
1132,CMP0019,52,69.32,68.65,85.09
1133,CMP0019,53,90.59,30.64,81.7
1134,CMP0019,54,83.22,79.8,42.03
1135,CMP0019,55,57.48,78.52,85.22
1136,CMP0019,56,55.03,74.03,47.08
1137,CMP0019,57,68.97,51.34,49.33
1138,CMP0019,58,98.75,65.73,73.48
1139,CMP0019,59,66.29,51.53,63.97
1140,CMP0019,60,89.05,52.13,47.63
1141,CMP0020,1,70.51,34.95,74.16
1142,CMP0020,2,44.64,50.6,71.23
1143,CMP0020,3,97.64,71.3,51.86
1144,CMP0020,4,83.47,57.91,35.19
1145,CMP0020,5,45.25,69.35,84.67
1146,CMP0020,6,84.66,74.77,70.24
1147,CMP0020,7,95.12,83.81,85.2
1148,CMP0020,8,67.19,82.43,64.23
1149,CMP0020,9,52.38,63.05,36.64
1150,CMP0020,10,90.58,74.81,42.09
1151,CMP0020,11,73.81,74.14,46.2
1152,CMP0020,12,83.86,57.79,49.44
1153,CMP0020,13,73.92,35.76,80.07
1154,CMP0020,14,48.6,31.56,44.22
1155,CMP0020,15,69.39,52.72,71.69
1156,CMP0020,16,88.79,48.31,65.2
1157,CMP0020,17,50.63,70.93,61.83
1158,CMP0020,18,41.71,42.66,55.95
1159,CMP0020,19,41.18,75.47,51.7
1160,CMP0020,20,62.57,60.38,51.79
1161,CMP0020,21,78.46,33.64,35.74
1162,CMP0020,22,40.96,36.42,47.56
1163,CMP0020,23,53.59,83.86,88.78
1164,CMP0020,24,60.07,50.49,87.56
1165,CMP0020,25,69.64,46.58,64.12
1166,CMP0020,26,82.92,52.37,70.78
1167,CMP0020,27,55.48,34.38,73.85
1168,CMP0020,28,96.03,49.39,51.94
1169,CMP0020,29,53.84,47.48,81.05
1170,CMP0020,30,60.51,49.55,32.11
1171,CMP0020,31,70.71,86.03,32.24
1172,CMP0020,32,53.97,45.9,43.28
1173,CMP0020,33,90.18,54.49,45.77
1174,CMP0020,34,62.09,32.35,49.61
1175,CMP0020,35,75.36,38.53,45.56
1176,CMP0020,36,88.62,75.59,59.07
1177,CMP0020,37,62.87,73.13,83.03
1178,CMP0020,38,92.21,83.55,68.62
1179,CMP0020,39,96.27,30.46,64.36
1180,CMP0020,40,62.8,32.68,50.11
1181,CMP0020,41,46.63,56.47,78.54
1182,CMP0020,42,72.88,52.91,78.59
1183,CMP0020,43,85.46,61.54,67.48
1184,CMP0020,44,81.31,34.44,42.2
1185,CMP0020,45,86.71,34.19,63.4
1186,CMP0020,46,75.72,71.41,53.58
1187,CMP0020,47,86.71,49.7,58.32
1188,CMP0020,48,60.46,47.82,44.04
1189,CMP0020,49,84.78,85.82,84.45
1190,CMP0020,50,97.87,58.72,36.24
1191,CMP0020,51,55.16,41.87,62.52
1192,CMP0020,52,79.2,81.09,86.55
1193,CMP0020,53,48.45,71.03,48.73
1194,CMP0020,54,43.37,67.9,75.88
1195,CMP0020,55,59.56,68.73,37.86
1196,CMP0020,56,94.18,35.01,79.36
1197,CMP0020,57,70.06,66.26,48.17
1198,CMP0020,58,54.15,33.1,89.77
1199,CMP0020,59,97.35,64.81,70.92
1200,CMP0020,60,78.1,47.5,77.49
1201,CMP0021,1,55.52,49.54,44.17
1202,CMP0021,2,48.96,52.11,54.91
1203,CMP0021,3,93.03,84.64,87.53
1204,CMP0021,4,98.22,50.68,51.0
1205,CMP0021,5,73.75,37.43,34.8
1206,CMP0021,6,55.63,81.45,52.48
1207,CMP0021,7,45.3,42.12,39.28
1208,CMP0021,8,80.34,50.71,31.06
1209,CMP0021,9,74.92,77.74,55.82
1210,CMP0021,10,86.72,63.84,54.15
1211,CMP0021,11,56.17,65.92,56.64
1212,CMP0021,12,63.57,53.69,45.29
1213,CMP0021,13,80.49,75.21,44.75
1214,CMP0021,14,54.25,50.55,64.05
1215,CMP0021,15,62.94,68.85,87.98
1216,CMP0021,16,93.19,48.12,72.84
1217,CMP0021,17,77.51,59.42,82.35
1218,CMP0021,18,77.92,56.35,70.81
1219,CMP0021,19,76.8,78.82,31.58
1220,CMP0021,20,62.98,39.33,87.82
1221,CMP0021,21,94.18,84.51,61.43
1222,CMP0021,22,91.03,32.89,60.3
1223,CMP0021,23,62.79,78.32,69.19
1224,CMP0021,24,97.8,42.91,63.1
1225,CMP0021,25,50.92,49.44,32.96
1226,CMP0021,26,56.3,38.73,66.37
1227,CMP0021,27,90.72,59.6,59.9
1228,CMP0021,28,70.69,63.91,30.36
1229,CMP0021,29,75.24,48.65,89.95
1230,CMP0021,30,93.1,46.13,44.63
1231,CMP0021,31,80.99,58.89,70.02
1232,CMP0021,32,68.87,74.48,49.7
1233,CMP0021,33,77.24,75.75,74.13
1234,CMP0021,34,95.02,60.03,62.73
1235,CMP0021,35,87.68,40.98,78.49
1236,CMP0021,36,95.33,40.63,61.7
1237,CMP0021,37,72.95,53.07,68.89
1238,CMP0021,38,76.79,82.69,87.33
1239,CMP0021,39,72.45,72.0,79.69
1240,CMP0021,40,62.38,65.09,30.73
1241,CMP0021,41,75.24,31.88,36.4
1242,CMP0021,42,91.32,84.38,81.03
1243,CMP0021,43,81.93,87.29,72.37
1244,CMP0021,44,78.0,78.79,47.83
1245,CMP0021,45,70.25,78.75,74.63
1246,CMP0021,46,89.8,72.25,69.71
1247,CMP0021,47,61.78,33.73,83.86
1248,CMP0021,48,49.77,74.06,73.62
1249,CMP0021,49,50.0,57.2,44.83
1250,CMP0021,50,60.94,87.5,34.99
1251,CMP0021,51,84.4,69.71,79.64
1252,CMP0021,52,78.95,44.65,84.21
1253,CMP0021,53,93.4,88.03,34.23
1254,CMP0021,54,80.71,83.34,56.96
