ESGID,CompanyID,PeriodID,EnvironmentalScore,SocialScore,GovernanceScore
633,CMP0032,13,71.83,40.88,46.48
634,CMP0032,14,44.04,54.17,39.01
635,CMP0032,15,76.98,68.18,60.85
636,CMP0032,16,62.5,42.4,58.64
637,CMP0032,17,36.14,81.3,62.85
638,CMP0032,18,60.73,53.98,50.16
639,CMP0032,19,39.57,70.49,51.79
640,CMP0032,20,67.87,52.06,27.8
641,CMP0033,1,44.1,83.69,52.85
642,CMP0033,2,34.04,88.22,64.12
643,CMP0033,3,39.47,67.3,55.1
644,CMP0033,4,39.3,24.87,34.88
645,CMP0033,5,42.57,49.71,53.66
646,CMP0033,6,53.6,63.14,67.11
647,CMP0033,7,77.17,33.06,58.22
648,CMP0033,8,50.16,28.28,34.76
649,CMP0033,9,67.98,51.0,63.99
650,CMP0033,10,53.89,45.31,43.8
651,CMP0033,11,67.81,15.71,35.19
652,CMP0033,12,49.89,32.47,41.36
653,CMP0033,13,56.92,42.28,44.35
654,CMP0033,14,61.11,57.54,44.86
655,CMP0033,15,50.46,38.48,68.46
656,CMP0033,16,64.86,48.96,43.33
657,CMP0033,17,41.68,40.42,48.11
658,CMP0033,18,53.46,38.22,43.76
659,CMP0033,19,58.12,73.94,50.55
660,CMP0033,20,58.89,52.66,57.33
661,CMP0034,1,30.71,69.29,53.04
662,CMP0034,2,38.26,72.06,52.47
663,CMP0034,3,43.1,80.84,37.15
664,CMP0034,4,44.48,69.05,36.68
665,CMP0034,5,23.69,70.4,51.54
666,CMP0034,6,41.32,53.45,49.42
667,CMP0034,7,49.23,60.99,52.63
668,CMP0034,8,45.85,41.57,37.46
669,CMP0034,9,49.13,49.33,45.01
670,CMP0034,10,60.72,50.33,57.07
671,CMP0034,11,71.66,99.88,22.74
672,CMP0034,12,32.65,61.45,36.36
673,CMP0034,13,68.36,75.07,46.97
674,CMP0034,14,50.18,53.14,37.28
675,CMP0034,15,54.87,74.68,67.29
676,CMP0034,16,68.09,36.26,36.28
677,CMP0034,17,80.9,24.76,55.35
678,CMP0034,18,50.8,72.31,45.23
679,CMP0034,19,24.26,29.84,58.79
680,CMP0034,20,69.71,36.03,60.61
681,CMP0035,1,60.44,45.44,49.55
682,CMP0035,2,39.27,41.12,54.11
683,CMP0035,3,46.42,66.79,23.48
684,CMP0035,4,38.34,78.23,47.12
685,CMP0035,5,79.83,45.33,47.53
686,CMP0035,6,41.49,67.73,52.02
687,CMP0035,7,43.35,53.36,59.91
688,CMP0035,8,52.12,88.47,58.77
689,CMP0035,9,19.69,43.17,65.55
690,CMP0035,10,74.59,76.57,58.09
691,CMP0035,11,48.27,68.76,45.56
692,CMP0035,12,35.98,50.54,61.9
693,CMP0035,13,56.02,53.34,56.49
694,CMP0035,14,45.13,53.67,54.33
695,CMP0035,15,86.39,83.73,42.96
696,CMP0035,16,66.35,76.45,49.31
697,CMP0035,17,46.55,40.69,61.21
698,CMP0035,18,49.37,53.13,42.75
699,CMP0035,19,54.18,67.71,48.82
700,CMP0035,20,59.29,56.8,47.29
701,CMP0036,1,66.18,81.49,40.45
702,CMP0036,2,42.12,93.87,42.4
703,CMP0036,3,71.46,94.63,45.56
704,CMP0036,4,55.31,39.08,47.51
705,CMP0036,5,64.72,42.61,41.19
706,CMP0036,6,58.35,51.32,42.28
707,CMP0036,7,77.7,67.66,50.69
708,CMP0036,8,42.99,75.58,32.06
709,CMP0036,9,36.65,53.37,40.11
710,CMP0036,10,71.64,45.32,62.37
711,CMP0036,11,75.32,38.58,55.38
712,CMP0036,12,91.67,37.79,46.77
713,CMP0036,13,55.41,82.31,49.43
714,CMP0036,14,51.62,48.76,46.62
715,CMP0036,15,72.13,52.53,46.27
716,CMP0036,16,71.3,57.0,43.33
717,CMP0036,17,52.52,52.32,36.35
718,CMP0036,18,75.24,46.93,35.15
719,CMP0036,19,53.4,54.34,44.83
720,CMP0036,20,65.13,93.35,34.74
721,CMP0037,1,67.9,74.45,58.73
722,CMP0037,2,23.98,32.55,50.52
723,CMP0037,3,40.28,78.78,56.67
724,CMP0037,4,56.32,71.16,51.16
725,CMP0037,5,39.84,52.42,44.91
726,CMP0037,6,49.79,46.65,29.69
727,CMP0037,7,60.04,38.94,42.68
728,CMP0037,8,60.68,35.62,47.67
729,CMP0037,9,33.18,46.15,50.08
730,CMP0037,10,19.21,31.38,47.58
731,CMP0037,11,75.08,34.41,45.16
732,CMP0037,12,27.5,54.88,42.29
733,CMP0037,13,45.25,50.32,48.04
734,CMP0037,14,33.03,72.75,60.14
735,CMP0037,15,58.19,61.65,36.67
736,CMP0037,16,70.43,47.71,72.01
737,CMP0037,17,69.86,46.92,50.02
738,CMP0037,18,44.8,49.37,56.42
739,CMP0037,19,51.3,35.88,73.18
740,CMP0037,20,73.09,59.16,40.23
741,CMP0038,1,56.66,42.26,53.48
742,CMP0038,2,49.13,77.56,51.14
743,CMP0038,3,67.9,44.02,41.65
744,CMP0038,4,74.59,16.54,55.77
745,CMP0038,5,52.27,74.53,59.31
746,CMP0038,6,47.1,69.89,56.42
747,CMP0038,7,48.83,60.59,59.86
748,CMP0038,8,40.24,48.47,70.02
749,CMP0038,9,37.17,34.41,65.75
750,CMP0038,10,92.98,36.96,78.24
751,CMP0038,11,55.99,53.73,36.38
752,CMP0038,12,32.09,34.75,30.65
753,CMP0038,13,42.71,80.1,56.87
754,CMP0038,14,45.88,45.86,43.11
755,CMP0038,15,67.57,70.2,47.0
756,CMP0038,16,47.38,82.2,48.1
757,CMP0038,17,45.73,44.02,45.79
758,CMP0038,18,45.94,27.2,63.52
759,CMP0038,19,44.29,46.96,39.37
760,CMP0038,20,35.18,69.46,50.86
761,CMP0039,1,49.73,61.5,55.81
762,CMP0039,2,41.63,54.04,58.68
763,CMP0039,3,49.13,48.74,60.31
764,CMP0039,4,52.97,79.7,44.83
765,CMP0039,5,34.88,22.5,50.83
766,CMP0039,6,67.97,54.64,49.39
767,CMP0039,7,55.56,29.14,50.84
768,CMP0039,8,38.31,48.1,58.65
769,CMP0039,9,21.19,55.69,46.38
770,CMP0039,10,71.59,63.5,59.74
771,CMP0039,11,27.73,33.99,58.46
772,CMP0039,12,67.24,79.49,49.63
773,CMP0039,13,36.34,77.14,54.15
774,CMP0039,14,53.6,38.84,50.73
775,CMP0039,15,80.37,72.58,40.54
776,CMP0039,16,22.81,100.0,57.28
777,CMP0039,17,27.77,60.28,44.41
778,CMP0039,18,58.33,60.61,44.91
779,CMP0039,19,43.63,44.13,62.64
780,CMP0039,20,68.95,21.72,33.76
781,CMP0040,1,52.1,34.75,58.57
782,CMP0040,2,59.66,96.55,72.06
783,CMP0040,3,37.98,89.6,64.23
784,CMP0040,4,72.28,14.05,47.79
785,CMP0040,5,56.74,59.58,43.26
786,CMP0040,6,63.71,35.26,66.16
787,CMP0040,7,70.08,64.1,50.24
788,CMP0040,8,45.15,60.38,44.81
789,CMP0040,9,47.07,58.43,55.87
790,CMP0040,10,37.04,77.71,46.83
791,CMP0040,11,64.17,100.0,48.84
792,CMP0040,12,39.18,57.78,58.31
793,CMP0040,13,78.67,83.97,56.85
794,CMP0040,14,77.11,87.83,50.66
795,CMP0040,15,46.35,90.23,62.24
796,CMP0040,16,51.31,54.68,75.84
797,CMP0040,17,54.74,63.74,68.33
798,CMP0040,18,63.16,62.03,55.69
799,CMP0040,19,36.26,45.73,39.35
800,CMP0040,20,74.45,62.41,44.11
801,CMP0041,1,62.38,59.68,61.65
802,CMP0041,2,81.79,28.5,58.17
803,CMP0041,3,40.75,43.03,41.31
804,CMP0041,4,53.22,51.56,67.62
805,CMP0041,5,46.86,39.27,53.32
806,CMP0041,6,61.68,32.55,50.53
807,CMP0041,7,29.9,67.07,64.02
808,CMP0041,8,10.99,83.6,59.98
809,CMP0041,9,45.82,66.42,42.77
810,CMP0041,10,46.06,11.12,43.12
811,CMP0041,11,40.54,55.06,55.85
812,CMP0041,12,65.5,44.57,48.43
813,CMP0041,13,39.47,37.36,35.57
814,CMP0041,14,35.68,67.82,47.63
815,CMP0041,15,38.99,46.3,46.88
816,CMP0041,16,66.43,53.3,43.01
817,CMP0041,17,39.9,40.59,54.11
818,CMP0041,18,52.43,87.69,44.03
819,CMP0041,19,46.2,41.01,47.91
820,CMP0041,20,69.09,23.42,45.92
821,CMP0042,1,67.07,32.34,55.76
822,CMP0042,2,38.15,68.86,47.16
823,CMP0042,3,64.41,55.98,48.07
824,CMP0042,4,57.64,42.68,66.17
825,CMP0042,5,20.45,91.8,58.99
826,CMP0042,6,84.59,27.01,57.96
827,CMP0042,7,39.7,76.08,53.46
828,CMP0042,8,24.69,71.62,58.72
829,CMP0042,9,52.21,51.8,56.76
830,CMP0042,10,73.88,43.25,35.57
831,CMP0042,11,59.95,26.86,32.94
832,CMP0042,12,45.36,58.84,52.78
833,CMP0042,13,44.34,53.64,48.45
834,CMP0042,14,38.73,85.4,51.31
835,CMP0042,15,45.91,61.68,54.7
836,CMP0042,16,49.03,45.9,60.16
837,CMP0042,17,73.53,70.52,55.14
838,CMP0042,18,59.44,49.02,56.79
839,CMP0042,19,43.64,78.84,46.97
840,CMP0042,20,37.0,54.41,54.87
841,CMP0043,1,67.43,62.62,63.43
842,CMP0043,2,60.99,44.73,48.58
843,CMP0043,3,26.53,53.6,47.13
844,CMP0043,4,39.21,53.06,64.16
845,CMP0043,5,40.32,60.56,41.53
846,CMP0043,6,30.6,48.87,48.55
847,CMP0043,7,67.26,53.63,47.37
848,CMP0043,8,39.74,45.8,51.32
849,CMP0043,9,35.33,50.54,52.82
850,CMP0043,10,49.65,49.51,53.78
851,CMP0043,11,29.26,47.67,51.77
852,CMP0043,12,51.97,66.43,35.37
853,CMP0043,13,22.17,61.66,55.6
854,CMP0043,14,44.99,73.12,47.27
855,CMP0043,15,56.33,47.18,64.79
856,CMP0043,16,61.05,42.25,58.08
857,CMP0043,17,47.2,51.91,31.87
858,CMP0043,18,33.28,78.65,38.42
859,CMP0043,19,45.93,50.72,40.23
860,CMP0043,20,69.07,57.31,42.19
861,CMP0044,1,32.3,41.19,59.69
862,CMP0044,2,56.33,32.43,49.29
863,CMP0044,3,39.65,80.01,38.11
864,CMP0044,4,36.55,66.47,64.92
865,CMP0044,5,72.35,83.54,44.58
866,CMP0044,6,60.46,48.05,38.43
867,CMP0044,7,31.56,26.66,64.55
868,CMP0044,8,77.72,65.8,60.62
869,CMP0044,9,60.94,61.58,22.81
870,CMP0044,10,53.66,60.48,34.77
871,CMP0044,11,61.95,38.09,48.85
872,CMP0044,12,54.69,66.48,63.98
873,CMP0044,13,66.02,56.45,64.4
874,CMP0044,14,34.6,45.84,49.05
875,CMP0044,15,49.01,12.22,48.03
876,CMP0044,16,74.96,45.48,45.09
877,CMP0044,17,22.36,70.44,45.66
878,CMP0044,18,36.5,46.73,52.86
879,CMP0044,19,27.05,41.09,49.43
880,CMP0044,20,61.73,53.69,49.86
881,CMP0045,1,62.18,38.87,66.77
882,CMP0045,2,86.38,91.55,37.18
883,CMP0045,3,51.25,84.91,62.78
884,CMP0045,4,61.31,34.84,54.31
885,CMP0045,5,60.53,23.66,54.07
886,CMP0045,6,48.89,47.29,61.33
887,CMP0045,7,67.42,93.47,40.47
888,CMP0045,8,39.71,25.84,53.4
889,CMP0045,9,50.5,59.51,56.07
890,CMP0045,10,69.19,68.59,50.66
891,CMP0045,11,62.04,67.18,46.68
892,CMP0045,12,60.68,51.6,33.48
893,CMP0045,13,44.43,43.2,53.31
894,CMP0045,14,54.34,51.44,53.13
895,CMP0045,15,49.65,58.4,57.02
896,CMP0045,16,59.57,46.98,57.77
897,CMP0045,17,43.37,66.17,45.95
898,CMP0045,18,73.24,65.33,54.58
899,CMP0045,19,72.71,72.26,41.7
900,CMP0045,20,49.61,46.3,50.1
901,CMP0046,1,41.71,62.58,48.34
902,CMP0046,2,55.72,54.19,49.04
903,CMP0046,3,31.26,77.11,52.4
904,CMP0046,4,54.08,86.82,51.21
905,CMP0046,5,54.13,50.77,41.78
906,CMP0046,6,45.98,81.45,51.76
907,CMP0046,7,64.86,46.91,30.23
908,CMP0046,8,46.99,46.91,60.3
909,CMP0046,9,37.71,62.44,55.72
910,CMP0046,10,30.66,48.97,53.29
911,CMP0046,11,48.11,51.33,53.37
912,CMP0046,12,58.57,82.81,54.7
913,CMP0046,13,44.29,32.3,49.61
914,CMP0046,14,27.01,60.39,61.49
915,CMP0046,15,61.98,51.77,50.63
916,CMP0046,16,62.86,85.49,21.98
917,CMP0046,17,59.54,31.64,61.36
918,CMP0046,18,52.77,100.0,41.37
919,CMP0046,19,39.62,13.06,48.15
920,CMP0046,20,54.72,59.3,61.23
921,CMP0047,1,62.87,48.1,52.27
922,CMP0047,2,34.96,79.39,64.54
923,CMP0047,3,13.47,39.4,59.92
924,CMP0047,4,37.53,59.08,55.63
925,CMP0047,5,53.43,86.16,59.93
926,CMP0047,6,30.19,62.72,56.39
927,CMP0047,7,31.57,55.04,36.25
928,CMP0047,8,58.36,33.17,45.65
929,CMP0047,9,41.74,45.31,51.43
930,CMP0047,10,57.2,49.98,52.31
931,CMP0047,11,91.44,63.0,51.66
932,CMP0047,12,12.91,70.63,47.32
933,CMP0047,13,55.57,73.68,55.03
934,CMP0047,14,49.66,67.25,39.88
935,CMP0047,15,53.14,33.21,61.08
936,CMP0047,16,39.17,74.66,42.25
937,CMP0047,17,62.03,44.06,37.49
938,CMP0047,18,58.88,66.39,43.83
939,CMP0047,19,53.7,57.31,49.7
940,CMP0047,20,49.42,60.0,44.19
941,CMP0048,1,46.36,45.9,51.56
942,CMP0048,2,43.35,49.59,66.13
943,CMP0048,3,49.38,72.24,53.11
944,CMP0048,4,34.56,59.54,32.81
945,CMP0048,5,46.48,38.36,43.25
946,CMP0048,6,41.49,91.03,70.22
947,CMP0048,7,40.79,48.63,55.41
948,CMP0048,8,59.76,63.52,39.29
949,CMP0048,9,57.52,69.04,41.0
950,CMP0048,10,43.31,44.93,55.26
951,CMP0048,11,23.36,41.67,58.38
952,CMP0048,12,41.04,57.21,61.97
953,CMP0048,13,62.28,59.34,56.55
954,CMP0048,14,53.68,49.9,32.95
955,CMP0048,15,41.88,34.36,51.38
956,CMP0048,16,56.76,59.19,54.58
957,CMP0048,17,33.56,69.93,51.56
958,CMP0048,18,43.39,32.67,59.88
959,CMP0048,19,33.83,98.02,57.7
960,CMP0048,20,48.3,86.98,56.73
961,CMP0049,1,55.01,66.26,48.93
962,CMP0049,2,42.01,68.16,47.85
963,CMP0049,3,61.23,64.46,22.78
964,CMP0049,4,45.45,38.99,45.68
965,CMP0049,5,53.51,31.61,48.5
966,CMP0049,6,19.1,61.84,56.03
967,CMP0049,7,33.17,34.38,44.87
968,CMP0049,8,58.33,94.72,56.53
969,CMP0049,9,49.55,59.67,71.17
970,CMP0049,10,71.82,92.62,55.47
971,CMP0049,11,49.94,68.39,48.88
972,CMP0049,12,68.7,29.51,54.6
973,CMP0049,13,35.2,25.2,51.46
974,CMP0049,14,45.45,70.13,45.79
975,CMP0049,15,25.91,65.56,42.32
976,CMP0049,16,37.96,55.7,47.4
977,CMP0049,17,63.97,47.66,46.1
978,CMP0049,18,50.91,62.06,55.4
979,CMP0049,19,42.19,57.06,47.29
980,CMP0049,20,33.9,64.62,53.45
981,CMP0050,1,42.16,37.11,43.8
982,CMP0050,2,52.73,28.72,51.39
983,CMP0050,3,42.01,29.81,45.96
984,CMP0050,4,61.72,50.69,51.41
985,CMP0050,5,88.59,36.1,51.24
986,CMP0050,6,38.39,50.53,53.31
987,CMP0050,7,61.87,57.37,38.68
988,CMP0050,8,12.63,79.33,60.9
989,CMP0050,9,72.48,55.37,36.31
990,CMP0050,10,33.94,44.45,50.04
991,CMP0050,11,50.14,46.37,45.41
992,CMP0050,12,53.77,58.59,34.83
993,CMP0050,13,41.88,76.1,59.44
994,CMP0050,14,39.7,38.09,47.32
995,CMP0050,15,67.38,51.45,51.93
996,CMP0050,16,29.93,67.24,55.69
997,CMP0050,17,38.39,37.8,63.0
998,CMP0050,18,50.34,70.28,46.08
999,CMP0050,19,50.0,71.57,31.32
1000,CMP0050,20,66.96,55.62,65.41
1001,CMP0051,1,43.27,27.12,51.84
1002,CMP0051,2,34.41,37.63,34.67
1003,CMP0051,3,55.91,55.75,48.48
1004,CMP0051,4,25.49,13.49,58.88
1005,CMP0051,5,39.23,45.26,27.82
1006,CMP0051,6,37.9,53.45,55.61
1007,CMP0051,7,66.91,58.66,31.46
1008,CMP0051,8,38.16,69.75,47.44
1009,CMP0051,9,40.87,81.0,42.86
1010,CMP0051,10,44.67,13.91,43.15
1011,CMP0051,11,47.28,50.61,52.35
1012,CMP0051,12,35.11,64.25,50.91
1013,CMP0051,13,88.88,70.59,49.4
1014,CMP0051,14,55.77,19.9,33.37
1015,CMP0051,15,29.48,68.69,39.23
1016,CMP0051,16,31.39,46.99,46.97
1017,CMP0051,17,24.91,55.92,57.49
1018,CMP0051,18,38.49,75.0,42.32
1019,CMP0051,19,65.49,44.64,44.62
1020,CMP0051,20,45.09,69.64,49.67
1021,CMP0052,1,47.6,80.09,62.52
1022,CMP0052,2,68.56,86.57,58.79
1023,CMP0052,3,45.39,29.5,45.47
1024,CMP0052,4,46.12,45.06,50.55
1025,CMP0052,5,42.76,60.76,37.38
1026,CMP0052,6,48.5,59.3,45.4
1027,CMP0052,7,75.58,47.19,63.31
1028,CMP0052,8,74.68,50.3,43.11
1029,CMP0052,9,41.08,47.84,53.49
1030,CMP0052,10,37.03,68.86,47.95
1031,CMP0052,11,30.27,41.3,49.72
1032,CMP0052,12,60.33,67.19,64.19
1033,CMP0052,13,36.71,33.56,58.32
1034,CMP0052,14,49.55,65.49,46.64
1035,CMP0052,15,44.38,37.89,41.27
1036,CMP0052,16,38.0,54.64,49.65
1037,CMP0052,17,29.57,18.94,50.99
1038,CMP0052,18,60.3,47.03,25.08
1039,CMP0052,19,44.79,84.67,47.9
1040,CMP0052,20,5.4,29.69,42.52
1041,CMP0053,1,61.34,35.63,52.48
1042,CMP0053,2,58.45,46.3,52.39
1043,CMP0053,3,59.31,43.11,45.77
1044,CMP0053,4,43.95,85.08,45.11
1045,CMP0053,5,12.85,51.51,42.53
1046,CMP0053,6,28.36,56.99,65.51
1047,CMP0053,7,30.99,37.44,40.15
1048,CMP0053,8,62.11,52.06,24.73
1049,CMP0053,9,39.74,62.74,50.01
1050,CMP0053,10,54.63,48.22,41.28
1051,CMP0053,11,31.06,49.04,54.53
1052,CMP0053,12,41.12,50.45,65.57
1053,CMP0053,13,68.11,0.0,66.05
1054,CMP0053,14,68.31,89.78,46.45
1055,CMP0053,15,41.77,52.67,54.89
1056,CMP0053,16,65.04,41.08,55.45
1057,CMP0053,17,56.04,31.69,64.71
1058,CMP0053,18,27.16,15.96,68.52
1059,CMP0053,19,44.08,100.0,51.88
1060,CMP0053,20,65.34,61.06,52.69
1061,CMP0054,1,44.14,47.64,57.66
1062,CMP0054,2,57.26,54.15,59.07
1063,CMP0054,3,49.3,30.58,74.98
1064,CMP0054,4,59.63,47.34,40.77
1065,CMP0054,5,25.08,80.68,78.54
1066,CMP0054,6,30.3,55.79,51.63
1067,CMP0054,7,53.41,53.69,61.63
1068,CMP0054,8,37.11,68.59,46.95
1069,CMP0054,9,34.05,73.69,51.64
1070,CMP0054,10,60.62,70.51,68.89
1071,CMP0054,11,44.95,87.85,38.8
1072,CMP0054,12,67.66,91.68,32.29
1073,CMP0054,13,43.3,15.75,45.26
1074,CMP0054,14,47.7,37.67,59.07
1075,CMP0054,15,60.36,30.85,60.69
1076,CMP0054,16,28.63,35.51,52.3
1077,CMP0054,17,42.27,79.53,54.51
1078,CMP0054,18,50.8,67.56,43.19
1079,CMP0054,19,51.46,81.6,41.13
1080,CMP0054,20,49.87,74.52,55.85
1081,CMP0055,1,64.46,67.1,47.2
1082,CMP0055,2,55.84,55.71,42.73
1083,CMP0055,3,67.86,39.59,65.21
1084,CMP0055,4,75.17,53.34,55.91
1085,CMP0055,5,63.87,53.36,55.64
1086,CMP0055,6,83.22,53.64,53.4
1087,CMP0055,7,41.89,100.0,56.1
1088,CMP0055,8,91.1,63.66,49.48
1089,CMP0055,9,65.63,29.43,37.74
1090,CMP0055,10,65.26,30.38,52.37
1091,CMP0055,11,100.0,45.49,43.36
1092,CMP0055,12,67.08,73.19,53.41
1093,CMP0055,13,51.62,81.33,20.91
1094,CMP0055,14,51.2,38.69,66.53
1095,CMP0055,15,71.75,58.72,62.96
1096,CMP0055,16,50.39,76.81,38.82
1097,CMP0055,17,70.82,66.4,43.24
1098,CMP0055,18,76.45,46.44,55.22
1099,CMP0055,19,53.99,100.0,62.96
1100,CMP0055,20,64.99,16.83,61.44
1101,CMP0056,1,89.04,64.19,69.6
1102,CMP0056,2,82.66,18.5,42.61
1103,CMP0056,3,45.04,69.37,48.4
1104,CMP0056,4,57.65,69.35,61.47
1105,CMP0056,5,64.79,53.37,57.82
1106,CMP0056,6,51.52,39.93,58.43
1107,CMP0056,7,24.75,13.4,52.79
1108,CMP0056,8,66.71,0.0,46.96
1109,CMP0056,9,42.96,81.85,53.58
1110,CMP0056,10,80.03,55.88,61.41
1111,CMP0056,11,38.98,28.8,46.57
1112,CMP0056,12,42.5,65.64,39.7
1113,CMP0056,13,48.29,56.31,42.44
1114,CMP0056,14,56.28,0.0,53.0
1115,CMP0056,15,46.07,75.11,80.68
1116,CMP0056,16,58.69,64.34,63.03
1117,CMP0056,17,37.37,67.49,32.55
1118,CMP0056,18,73.64,55.38,63.23
1119,CMP0056,19,27.63,88.42,72.05
1120,CMP0056,20,59.68,69.08,58.9
1121,CMP0057,1,41.59,88.62,49.98
1122,CMP0057,2,66.5,53.12,50.4
1123,CMP0057,3,63.87,75.66,36.9
1124,CMP0057,4,66.42,53.33,59.81
1125,CMP0057,5,63.3,61.74,54.52
1126,CMP0057,6,44.57,50.29,39.95
1127,CMP0057,7,30.04,51.38,42.85
1128,CMP0057,8,32.37,41.51,43.46
1129,CMP0057,9,48.71,60.07,36.85
1130,CMP0057,10,57.64,74.55,63.9
1131,CMP0057,11,56.52,47.48,52.61
1132,CMP0057,12,55.14,42.06,50.2
1133,CMP0057,13,59.22,38.37,45.09
1134,CMP0057,14,35.44,79.01,52.07
1135,CMP0057,15,40.77,60.25,35.5
1136,CMP0057,16,81.98,68.38,23.32
1137,CMP0057,17,43.46,100.0,67.12
1138,CMP0057,18,65.44,45.57,57.22
1139,CMP0057,19,38.84,67.21,49.65
1140,CMP0057,20,60.5,80.57,54.98
1141,CMP0058,1,86.73,22.8,62.65
1142,CMP0058,2,48.53,71.2,66.71
1143,CMP0058,3,43.06,66.33,37.29
1144,CMP0058,4,55.2,48.26,54.96
1145,CMP0058,5,27.45,57.63,56.65
1146,CMP0058,6,61.86,65.41,62.36
1147,CMP0058,7,45.32,51.66,57.02
1148,CMP0058,8,51.67,48.45,54.92
1149,CMP0058,9,60.79,50.56,33.52
1150,CMP0058,10,79.4,61.26,39.57
1151,CMP0058,11,51.11,75.01,51.48
1152,CMP0058,12,60.5,36.0,51.06
1153,CMP0058,13,60.58,56.02,37.72
1154,CMP0058,14,50.01,61.06,48.95
1155,CMP0058,15,78.83,70.6,52.71
1156,CMP0058,16,54.96,88.58,36.9
1157,CMP0058,17,58.82,59.59,36.54
1158,CMP0058,18,58.37,51.55,59.43
1159,CMP0058,19,48.62,42.19,27.74
1160,CMP0058,20,53.76,41.74,54.53
1161,CMP0059,1,76.37,29.56,57.13
1162,CMP0059,2,50.9,72.93,56.51
1163,CMP0059,3,26.29,50.69,52.68
1164,CMP0059,4,35.37,57.55,40.73
1165,CMP0059,5,46.8,39.43,56.44
1166,CMP0059,6,81.02,89.24,40.97
1167,CMP0059,7,21.84,67.46,58.23
1168,CMP0059,8,36.76,88.89,50.57
1169,CMP0059,9,74.28,64.78,54.72
1170,CMP0059,10,27.81,36.61,49.74
1171,CMP0059,11,69.8,65.42,45.07
1172,CMP0059,12,61.76,70.57,46.99
1173,CMP0059,13,79.52,53.45,73.74
1174,CMP0059,14,37.97,56.89,43.08
1175,CMP0059,15,40.22,51.0,56.83
1176,CMP0059,16,44.75,96.05,56.17
1177,CMP0059,17,41.85,30.57,58.64
1178,CMP0059,18,39.54,28.01,48.2
1179,CMP0059,19,53.51,42.42,35.6
1180,CMP0059,20,43.83,62.47,44.37
1181,CMP0060,1,49.28,46.63,47.13
1182,CMP0060,2,55.27,82.52,47.79
1183,CMP0060,3,47.99,72.92,51.46
1184,CMP0060,4,47.23,31.85,55.11
1185,CMP0060,5,35.31,55.83,52.29
1186,CMP0060,6,57.29,97.14,58.88
1187,CMP0060,7,42.13,58.42,28.19
1188,CMP0060,8,33.2,40.33,41.41
1189,CMP0060,9,38.63,24.33,44.06
1190,CMP0060,10,50.12,54.85,38.78
1191,CMP0060,11,48.75,67.47,34.21
1192,CMP0060,12,31.3,32.16,53.48
1193,CMP0060,13,50.9,68.69,28.87
1194,CMP0060,14,68.78,52.54,46.33
1195,CMP0060,15,61.93,100.0,56.89
1196,CMP0060,16,42.75,54.43,42.84
1197,CMP0060,17,44.96,54.77,55.11
1198,CMP0060,18,28.25,50.98,47.64
1199,CMP0060,19,43.15,47.8,59.34
1200,CMP0060,20,44.0,53.9,40.98
1201,CMP0061,1,63.23,52.73,51.32
1202,CMP0061,2,65.22,72.74,49.3
1203,CMP0061,3,56.04,46.9,51.29
1204,CMP0061,4,40.79,34.92,56.33
1205,CMP0061,5,24.55,58.19,50.91
1206,CMP0061,6,59.63,65.75,51.82
1207,CMP0061,7,86.16,39.61,43.7
1208,CMP0061,8,53.4,57.93,59.44
1209,CMP0061,9,35.05,20.19,46.01
1210,CMP0061,10,87.25,61.46,51.58
1211,CMP0061,11,70.8,33.3,62.69
1212,CMP0061,12,65.54,61.25,36.03
1213,CMP0061,13,64.66,88.65,46.58
1214,CMP0061,14,58.07,47.75,41.44
1215,CMP0061,15,85.65,56.93,55.48
1216,CMP0061,16,40.41,57.59,35.96
1217,CMP0061,17,57.75,34.7,44.01
1218,CMP0061,18,39.74,86.01,62.0
1219,CMP0061,19,44.9,55.21,36.0
1220,CMP0061,20,49.49,42.7,63.23
1221,CMP0062,1,30.23,39.39,62.44
1222,CMP0062,2,51.81,42.22,59.82
1223,CMP0062,3,64.91,57.48,43.76
1224,CMP0062,4,52.48,40.87,67.41
1225,CMP0062,5,46.1,48.59,37.94
1226,CMP0062,6,39.21,42.5,59.43
1227,CMP0062,7,60.81,81.04,38.12
1228,CMP0062,8,65.37,35.1,43.81
1229,CMP0062,9,65.67,43.28,52.77
1230,CMP0062,10,67.2,70.81,57.86
1231,CMP0062,11,36.82,40.58,37.99
1232,CMP0062,12,68.55,44.11,49.22
1233,CMP0062,13,57.91,42.32,47.11
1234,CMP0062,14,40.13,28.78,32.58
1235,CMP0062,15,65.19,58.89,53.76
1236,CMP0062,16,60.53,81.77,41.04
1237,CMP0062,17,72.92,96.03,56.25
1238,CMP0062,18,57.86,98.41,54.64
1239,CMP0062,19,75.17,34.17,38.06
1240,CMP0062,20,56.02,92.1,60.2
1241,CMP0063,1,37.37,64.03,38.63
1242,CMP0063,2,27.95,61.45,34.33
1243,CMP0063,3,52.05,72.44,48.34
1244,CMP0063,4,56.81,38.53,63.01
1245,CMP0063,5,75.94,51.95,54.83
1246,CMP0063,6,41.44,68.11,53.91
1247,CMP0063,7,33.36,24.11,61.52
1248,CMP0063,8,79.73,100.0,68.22
1249,CMP0063,9,51.24,59.91,38.78
1250,CMP0063,10,57.79,60.29,42.38
1251,CMP0063,11,37.77,58.34,64.61
1252,CMP0063,12,61.06,56.98,49.08
1253,CMP0063,13,56.26,76.13,64.36
1254,CMP0063,14,62.15,25.23,57.87
