date,product_code,customer_code,sold_quantity,fiscal_year
01-09-2017,A0418150104,90013121,3,2018
01-09-2017,A0418150104,90013123,2,2018
01-09-2017,A0418150104,90016174,1,2018
01-09-2017,A0418150104,90016175,1,2018
01-09-2017,A0418150104,90022071,26,2018
01-09-2017,A0418150104,90022073,19,2018
01-09-2017,A0418150104,90022074,48,2018
01-09-2017,A0418150104,90022075,14,2018
01-09-2017,A0418150104,90022077,43,2018
01-09-2017,A0418150104,90022078,16,2018
01-09-2017,A0418150104,90022079,33,2018
01-09-2017,A0418150104,90022081,43,2018
01-09-2017,A0418150104,90022082,14,2018
01-09-2017,A0418150104,90022083,41,2018
01-09-2017,A0418150104,90023022,6,2018
01-09-2017,A0418150104,90023023,8,2018
01-09-2017,A0418150104,90023025,2,2018
01-09-2017,A0418150104,90023026,6,2018
01-09-2017,A0418150104,90023027,5,2018
01-09-2017,A0418150104,90023029,4,2018
01-09-2017,A0418150104,90023030,3,2018
01-09-2017,A0418150104,90027207,8,2018
01-10-2017,A0118150101,70002017,54,2018
01-10-2017,A0118150101,70002018,53,2018
01-10-2017,A0118150101,70003181,22,2018
01-10-2017,A0118150101,70003182,10,2018
01-10-2017,A0118150101,70006157,4,2018
01-10-2017,A0118150101,70006158,9,2018
01-10-2017,A0118150101,70007198,12,2018
01-10-2017,A0118150101,70008169,4,2018
01-10-2017,A0118150101,70008170,22,2018
01-10-2017,A0118150101,70011193,13,2018
01-10-2017,A0118150101,70011194,8,2018
01-10-2017,A0118150101,70013125,1,2018
01-10-2017,A0118150101,70013126,4,2018
01-10-2017,A0118150101,70016177,2,2018
01-10-2017,A0118150101,70016178,2,2018
01-10-2017,A0118150101,70022084,26,2018
01-10-2017,A0118150101,70022085,28,2018
01-10-2017,A0118150101,70023032,3,2018
01-10-2017,A0118150101,70027208,5,2018
01-10-2017,A0118150101,80006154,41,2018
01-10-2017,A0118150101,80007196,52,2018
01-10-2017,A0118150101,90001020,2,2018
01-10-2017,A0118150101,90001021,5,2018
01-10-2017,A0118150101,90002001,88,2018
01-10-2017,A0118150101,90002002,71,2018
01-10-2017,A0118150101,90002004,36,2018
01-10-2017,A0118150101,90002005,55,2018
01-10-2017,A0118150101,90002006,74,2018
01-10-2017,A0118150101,90002008,32,2018
01-10-2017,A0118150101,90002009,64,2018
01-10-2017,A0118150101,90002010,40,2018
01-10-2017,A0118150101,90002012,100,2018
01-10-2017,A0118150101,90002013,22,2018
01-10-2017,A0118150101,90002014,58,2018
01-10-2017,A0118150101,90002016,45,2018
01-10-2017,A0118150101,90003180,4,2018
01-10-2017,A0118150101,90006153,12,2018
01-10-2017,A0118150101,90006156,11,2018
01-10-2017,A0118150101,90007197,53,2018
01-10-2017,A0118150101,90008164,18,2018
01-10-2017,A0118150101,90008165,13,2018
01-10-2017,A0118150101,90008166,22,2018
01-10-2017,A0118150101,90008168,19,2018
01-10-2017,A0118150101,90011185,4,2018
01-10-2017,A0118150101,90011186,16,2018
01-10-2017,A0118150101,90011188,11,2018
01-10-2017,A0118150101,90011189,18,2018
01-10-2017,A0118150101,90011190,10,2018
01-10-2017,A0118150101,90011192,5,2018
01-10-2017,A0118150101,90013116,1,2018
01-10-2017,A0118150101,90013117,1,2018
01-10-2017,A0118150101,90013118,2,2018
01-10-2017,A0118150101,90013120,4,2018
01-10-2017,A0118150101,90013121,1,2018
01-10-2017,A0118150101,90013122,4,2018
01-10-2017,A0118150101,90013124,3,2018
01-10-2017,A0118150101,90016172,2,2018
01-10-2017,A0118150101,90016173,1,2018
01-10-2017,A0118150101,90016174,1,2018
01-10-2017,A0118150101,90016176,1,2018
01-10-2017,A0118150101,90022072,39,2018
01-10-2017,A0118150101,90022073,31,2018
01-10-2017,A0118150101,90022074,45,2018
01-10-2017,A0118150101,90022076,34,2018
01-10-2017,A0118150101,90022077,29,2018
01-10-2017,A0118150101,90022078,31,2018
01-10-2017,A0118150101,90022080,14,2018
01-10-2017,A0118150101,90022081,33,2018
01-10-2017,A0118150101,90022082,42,2018
01-10-2017,A0118150101,90023022,7,2018
01-10-2017,A0118150101,90023024,3,2018
01-10-2017,A0118150101,90023025,6,2018
01-10-2017,A0118150101,90023026,1,2018
01-10-2017,A0118150101,90023028,6,2018
01-10-2017,A0118150101,90023029,4,2018
01-10-2017,A0118150101,90023030,2,2018
01-10-2017,A0118150102,70002017,170,2018
01-10-2017,A0118150102,70002018,177,2018
01-10-2017,A0118150102,70003181,176,2018
01-10-2017,A0118150102,70003182,180,2018
01-10-2017,A0118150102,70006157,179,2018
01-10-2017,A0118150102,70006158,148,2018
01-10-2017,A0118150102,70007198,139,2018
01-10-2017,A0118150102,70008169,142,2018
01-10-2017,A0118150102,70008170,144,2018
01-10-2017,A0118150102,70011193,144,2018
01-10-2017,A0118150102,70011194,172,2018
01-10-2017,A0118150102,70013125,150,2018
01-10-2017,A0118150102,70013126,137,2018
01-10-2017,A0118150102,70016177,136,2018
01-10-2017,A0118150102,70016178,177,2018
01-10-2017,A0118150102,70022084,139,2018
01-10-2017,A0118150102,70022085,174,2018
01-10-2017,A0118150102,70023032,148,2018
01-10-2017,A0118150102,70027208,160,2018
01-10-2017,A0118150102,80006154,150,2018
01-10-2017,A0118150102,80007196,144,2018
01-10-2017,A0118150102,90001020,176,2018
01-10-2017,A0118150102,90001021,165,2018
01-10-2017,A0118150102,90002001,141,2018
01-10-2017,A0118150102,90002002,161,2018
01-10-2017,A0118150102,90002004,134,2018
01-10-2017,A0118150102,90002005,167,2018
01-10-2017,A0118150102,90002006,167,2018
01-10-2017,A0118150102,90002008,175,2018
01-10-2017,A0118150102,90002009,157,2018
01-10-2017,A0118150102,90002010,139,2018
01-10-2017,A0118150102,90002012,146,2018
01-10-2017,A0118150102,90002013,175,2018
01-10-2017,A0118150102,90002014,177,2018
01-10-2017,A0118150102,90002016,159,2018
01-10-2017,A0118150102,90003180,146,2018
01-10-2017,A0118150102,90006153,138,2018
01-10-2017,A0118150102,90006156,153,2018
01-10-2017,A0118150102,90007197,142,2018
01-10-2017,A0118150102,90008164,156,2018
01-10-2017,A0118150102,90008165,133,2018
01-10-2017,A0118150102,90008166,134,2018
01-10-2017,A0118150102,90008168,163,2018
01-10-2017,A0118150102,90011185,135,2018
01-10-2017,A0118150102,90011186,133,2018
01-10-2017,A0118150102,90011188,164,2018
01-10-2017,A0118150102,90011189,164,2018
01-10-2017,A0118150102,90011190,148,2018
01-10-2017,A0118150102,90011192,137,2018
01-10-2017,A0118150102,90013116,140,2018
01-10-2017,A0118150102,90013117,143,2018
01-10-2017,A0118150102,90013118,160,2018
01-10-2017,A0118150102,90013120,148,2018
01-10-2017,A0118150102,90013121,141,2018
01-10-2017,A0118150102,90013122,152,2018
01-10-2017,A0118150102,90013124,147,2018
01-10-2017,A0118150102,90016172,167,2018
01-10-2017,A0118150102,90016173,173,2018
01-10-2017,A0118150102,90016174,137,2018
01-10-2017,A0118150102,90016176,170,2018
01-10-2017,A0118150102,90022072,180,2018
01-10-2017,A0118150102,90022073,150,2018
01-10-2017,A0118150102,90022074,151,2018
01-10-2017,A0118150102,90022076,152,2018
01-10-2017,A0118150102,90022077,165,2018
01-10-2017,A0118150102,90022078,173,2018
01-10-2017,A0118150102,90022080,135,2018
01-10-2017,A0118150102,90022081,137,2018
01-10-2017,A0118150102,90022082,171,2018
01-10-2017,A0118150102,90023022,134,2018
01-10-2017,A0118150102,90023024,155,2018
01-10-2017,A0118150102,90023025,133,2018
01-10-2017,A0118150102,90023026,165,2018
01-10-2017,A0118150102,90023028,154,2018
01-10-2017,A0118150102,90023029,163,2018
01-10-2017,A0118150102,90023030,142,2018
01-10-2017,A0118150103,70002017,84,2018
01-10-2017,A0118150103,70002018,54,2018
01-10-2017,A0118150103,70003181,89,2018
01-10-2017,A0118150103,70003182,72,2018
01-10-2017,A0118150103,70006157,89,2018
01-10-2017,A0118150103,70006158,88,2018
01-10-2017,A0118150103,70007198,40,2018
01-10-2017,A0118150103,70008169,74,2018
01-10-2017,A0118150103,70008170,49,2018
01-10-2017,A0118150103,70011193,83,2018
01-10-2017,A0118150103,70011194,39,2018
01-10-2017,A0118150103,70013125,49,2018
01-10-2017,A0118150103,70013126,71,2018
01-10-2017,A0118150103,70016177,84,2018
01-10-2017,A0118150103,70016178,78,2018
01-10-2017,A0118150103,70022084,48,2018
01-10-2017,A0118150103,70022085,83,2018
01-10-2017,A0118150103,70023032,87,2018
01-10-2017,A0118150103,70027208,63,2018
01-10-2017,A0118150103,80006154,56,2018
01-10-2017,A0118150103,80007196,54,2018
01-10-2017,A0118150103,90001020,61,2018
01-10-2017,A0118150103,90001021,81,2018
01-10-2017,A0118150103,90002001,59,2018
01-10-2017,A0118150103,90002002,73,2018
01-10-2017,A0118150103,90002004,51,2018
01-10-2017,A0118150103,90002005,41,2018
01-10-2017,A0118150103,90002006,73,2018
01-10-2017,A0118150103,90002008,85,2018
01-10-2017,A0118150103,90002009,69,2018
01-10-2017,A0118150103,90002010,58,2018
01-10-2017,A0118150103,90002012,73,2018
01-10-2017,A0118150103,90002013,44,2018
01-10-2017,A0118150103,90002014,86,2018
01-10-2017,A0118150103,90002016,41,2018
01-10-2017,A0118150103,90003180,60,2018
01-10-2017,A0118150103,90006153,51,2018
01-10-2017,A0118150103,90006156,74,2018
01-10-2017,A0118150103,90007197,44,2018
01-10-2017,A0118150103,90008164,50,2018
01-10-2017,A0118150103,90008165,76,2018
01-10-2017,A0118150103,90008166,53,2018
01-10-2017,A0118150103,90008168,61,2018
01-10-2017,A0118150103,90011185,60,2018
01-10-2017,A0118150103,90011186,41,2018
01-10-2017,A0118150103,90011188,49,2018
01-10-2017,A0118150103,90011189,73,2018
01-10-2017,A0118150103,90011190,87,2018
01-10-2017,A0118150103,90011192,51,2018
01-10-2017,A0118150103,90013116,66,2018
01-10-2017,A0118150103,90013117,80,2018
01-10-2017,A0118150103,90013118,76,2018
01-10-2017,A0118150103,90013120,54,2018
01-10-2017,A0118150103,90013121,87,2018
01-10-2017,A0118150103,90013122,61,2018
01-10-2017,A0118150103,90013124,57,2018
01-10-2017,A0118150103,90016172,53,2018
01-10-2017,A0118150103,90016173,53,2018
01-10-2017,A0118150103,90016176,39,2018
01-10-2017,A0118150103,90022072,85,2018
01-10-2017,A0118150103,90022073,81,2018
01-10-2017,A0118150103,90022074,45,2018
01-10-2017,A0118150103,90022076,49,2018
01-10-2017,A0118150103,90022077,72,2018
01-10-2017,A0118150103,90022078,73,2018
01-10-2017,A0118150103,90022080,67,2018
01-10-2017,A0118150103,90022081,57,2018
01-10-2017,A0118150103,90022082,71,2018
01-10-2017,A0118150103,90023022,42,2018
01-10-2017,A0118150103,90023024,73,2018
01-10-2017,A0118150103,90023025,40,2018
01-10-2017,A0118150103,90023026,63,2018
01-10-2017,A0118150103,90023028,65,2018
01-10-2017,A0118150103,90023029,81,2018
01-10-2017,A0118150103,90023030,83,2018
01-10-2017,A0118150104,70002017,56,2018
01-10-2017,A0118150104,70002018,76,2018
01-10-2017,A0118150104,70003181,27,2018
01-10-2017,A0118150104,70003182,36,2018
01-10-2017,A0118150104,70006157,42,2018
01-10-2017,A0118150104,70006158,28,2018
01-10-2017,A0118150104,70007198,61,2018
01-10-2017,A0118150104,70008169,61,2018
01-10-2017,A0118150104,70008170,28,2018
01-10-2017,A0118150104,70011193,40,2018
01-10-2017,A0118150104,70011194,45,2018
01-10-2017,A0118150104,70013125,52,2018
01-10-2017,A0118150104,70013126,47,2018
01-10-2017,A0118150104,70016177,61,2018
01-10-2017,A0118150104,70016178,29,2018
01-10-2017,A0118150104,70022084,41,2018
01-10-2017,A0118150104,70022085,56,2018
01-10-2017,A0118150104,70023032,49,2018
01-10-2017,A0118150104,70027208,52,2018
01-10-2017,A0118150104,80006154,30,2018
01-10-2017,A0118150104,80007196,58,2018
01-10-2017,A0118150104,90001020,34,2018
01-10-2017,A0118150104,90001021,40,2018
01-10-2017,A0118150104,90002001,57,2018
01-10-2017,A0118150104,90002002,54,2018
01-10-2017,A0118150104,90002004,45,2018
01-10-2017,A0118150104,90002005,52,2018
01-10-2017,A0118150104,90002006,44,2018
01-10-2017,A0118150104,90002008,74,2018
01-10-2017,A0118150104,90002009,43,2018
01-10-2017,A0118150104,90002010,57,2018
01-10-2017,A0118150104,90002012,47,2018
01-10-2017,A0118150104,90002013,56,2018
01-10-2017,A0118150104,90002014,41,2018
01-10-2017,A0118150104,90002016,26,2018
01-10-2017,A0118150104,90003180,42,2018
01-10-2017,A0118150104,90006153,61,2018
01-10-2017,A0118150104,90006156,41,2018
01-10-2017,A0118150104,90007197,73,2018
01-10-2017,A0118150104,90008164,31,2018
01-10-2017,A0118150104,90008165,52,2018
01-10-2017,A0118150104,90008166,47,2018
01-10-2017,A0118150104,90008168,54,2018
01-10-2017,A0118150104,90011185,60,2018
01-10-2017,A0118150104,90011186,66,2018
01-10-2017,A0118150104,90011188,35,2018
01-10-2017,A0118150104,90011189,73,2018
01-10-2017,A0118150104,90011190,47,2018
01-10-2017,A0118150104,90011192,29,2018
01-10-2017,A0118150104,90013116,26,2018
01-10-2017,A0118150104,90013117,42,2018
01-10-2017,A0118150104,90013118,38,2018
01-10-2017,A0118150104,90013120,40,2018
01-10-2017,A0118150104,90013121,59,2018
01-10-2017,A0118150104,90013122,71,2018
01-10-2017,A0118150104,90013124,37,2018
01-10-2017,A0118150104,90016172,38,2018
01-10-2017,A0118150104,90016176,44,2018
01-10-2017,A0118150104,90022072,66,2018
01-10-2017,A0118150104,90022073,66,2018
01-10-2017,A0118150104,90022074,62,2018
01-10-2017,A0118150104,90022076,41,2018
01-10-2017,A0118150104,90022077,37,2018
01-10-2017,A0118150104,90022078,26,2018
01-10-2017,A0118150104,90022080,76,2018
01-10-2017,A0118150104,90022081,68,2018
01-10-2017,A0118150104,90022082,43,2018
01-10-2017,A0118150104,90023022,32,2018
01-10-2017,A0118150104,90023024,35,2018
01-10-2017,A0118150104,90023025,64,2018
01-10-2017,A0118150104,90023026,49,2018
01-10-2017,A0118150104,90023028,36,2018
01-10-2017,A0118150104,90023029,56,2018
01-10-2017,A0118150104,90023030,41,2018
01-10-2017,A0418150101,70002017,69,2018
01-10-2017,A0418150101,70002018,117,2018
01-10-2017,A0418150101,70003181,23,2018
01-10-2017,A0418150101,70003182,18,2018
01-10-2017,A0418150101,70006157,12,2018
01-10-2017,A0418150101,70006158,2,2018
01-10-2017,A0418150101,70007198,30,2018
01-10-2017,A0418150101,70008169,14,2018
01-10-2017,A0418150101,70008170,4,2018
01-10-2017,A0418150101,70011193,10,2018
01-10-2017,A0418150101,70011194,11,2018
01-10-2017,A0418150101,70013125,2,2018
01-10-2017,A0418150101,70013126,5,2018
01-10-2017,A0418150101,70016177,2,2018
01-10-2017,A0418150101,70016178,1,2018
01-10-2017,A0418150101,70022084,59,2018
01-10-2017,A0418150101,70022085,31,2018
01-10-2017,A0418150101,70023032,5,2018
01-10-2017,A0418150101,70027208,4,2018
01-10-2017,A0418150101,80006154,22,2018
01-10-2017,A0418150101,80007196,179,2018
01-10-2017,A0418150101,90001020,5,2018
01-10-2017,A0418150101,90001021,2,2018
01-10-2017,A0418150101,90002001,35,2018
01-10-2017,A0418150101,90002002,79,2018
01-10-2017,A0418150101,90002004,72,2018
01-10-2017,A0418150101,90002005,19,2018
01-10-2017,A0418150101,90002006,110,2018
01-10-2017,A0418150101,90002008,91,2018
01-10-2017,A0418150101,90002009,84,2018
01-10-2017,A0418150101,90002010,58,2018
01-10-2017,A0418150101,90002012,119,2018
01-10-2017,A0418150101,90002013,33,2018
01-10-2017,A0418150101,90002014,96,2018
01-10-2017,A0418150101,90002016,39,2018
01-10-2017,A0418150101,90003180,13,2018
01-10-2017,A0418150101,90006153,7,2018
01-10-2017,A0418150101,90006156,12,2018
01-10-2017,A0418150101,90007197,16,2018
01-10-2017,A0418150101,90008164,23,2018
01-10-2017,A0418150101,90008165,32,2018
01-10-2017,A0418150101,90008166,4,2018
01-10-2017,A0418150101,90008168,28,2018
01-10-2017,A0418150101,90011185,20,2018
01-10-2017,A0418150101,90011186,7,2018
01-10-2017,A0418150101,90011188,12,2018
01-10-2017,A0418150101,90011189,15,2018
01-10-2017,A0418150101,90011190,11,2018
01-10-2017,A0418150101,90011192,5,2018
01-10-2017,A0418150101,90013116,2,2018
01-10-2017,A0418150101,90013117,2,2018
01-10-2017,A0418150101,90013118,5,2018
01-10-2017,A0418150101,90013120,5,2018
01-10-2017,A0418150101,90013121,4,2018
01-10-2017,A0418150101,90013122,4,2018
01-10-2017,A0418150101,90013124,3,2018
01-10-2017,A0418150101,90016172,2,2018
01-10-2017,A0418150101,90016173,1,2018
01-10-2017,A0418150101,90016174,1,2018
01-10-2017,A0418150101,90016176,2,2018
01-10-2017,A0418150101,90022072,35,2018
01-10-2017,A0418150101,90022073,29,2018
01-10-2017,A0418150101,90022074,43,2018
01-10-2017,A0418150101,90022076,43,2018
01-10-2017,A0418150101,90022077,50,2018
01-10-2017,A0418150101,90022078,15,2018
01-10-2017,A0418150101,90022080,10,2018
01-10-2017,A0418150101,90022081,59,2018
01-10-2017,A0418150101,90022082,31,2018
01-10-2017,A0418150101,90023022,1,2018
01-10-2017,A0418150101,90023024,2,2018
01-10-2017,A0418150101,90023025,4,2018
01-10-2017,A0418150101,90023026,4,2018
01-10-2017,A0418150101,90023028,4,2018
01-10-2017,A0418150101,90023029,5,2018
01-10-2017,A0418150101,90023030,8,2018
01-10-2017,A0418150102,70002017,58,2018
01-10-2017,A0418150102,70002018,56,2018
01-10-2017,A0418150102,70003181,34,2018
01-10-2017,A0418150102,70003182,24,2018
01-10-2017,A0418150102,70006157,10,2018
01-10-2017,A0418150102,70006158,9,2018
01-10-2017,A0418150102,70007198,13,2018
01-10-2017,A0418150102,70008169,5,2018
01-10-2017,A0418150102,70008170,5,2018
01-10-2017,A0418150102,70011193,18,2018
01-10-2017,A0418150102,70011194,12,2018
01-10-2017,A0418150102,70013125,1,2018
01-10-2017,A0418150102,70013126,5,2018
01-10-2017,A0418150102,70016177,2,2018
01-10-2017,A0418150102,70016178,2,2018
01-10-2017,A0418150102,70022084,12,2018
01-10-2017,A0418150102,70022085,58,2018
01-10-2017,A0418150102,70023032,3,2018
01-10-2017,A0418150102,70027208,4,2018
01-10-2017,A0418150102,80006154,50,2018
01-10-2017,A0418150102,80007196,130,2018
01-10-2017,A0418150102,90001020,6,2018
01-10-2017,A0418150102,90001021,5,2018
01-10-2017,A0418150102,90002001,43,2018
01-10-2017,A0418150102,90002002,20,2018
01-10-2017,A0418150102,90002004,45,2018
01-10-2017,A0418150102,90002005,114,2018
01-10-2017,A0418150102,90002006,67,2018
01-10-2017,A0418150102,90002008,122,2018
01-10-2017,A0418150102,90002009,102,2018
01-10-2017,A0418150102,90002010,82,2018
01-10-2017,A0418150102,90002012,52,2018
01-10-2017,A0418150102,90002013,70,2018
01-10-2017,A0418150102,90002014,14,2018
01-10-2017,A0418150102,90002016,57,2018
01-10-2017,A0418150102,90003180,35,2018
01-10-2017,A0418150102,90006153,12,2018
01-10-2017,A0418150102,90006156,16,2018
01-10-2017,A0418150102,90007197,17,2018
01-10-2017,A0418150102,90008164,33,2018
01-10-2017,A0418150102,90008165,17,2018
01-10-2017,A0418150102,90008166,24,2018
01-10-2017,A0418150102,90008168,11,2018
01-10-2017,A0418150102,90011185,22,2018
01-10-2017,A0418150102,90011186,4,2018
01-10-2017,A0418150102,90011188,6,2018
01-10-2017,A0418150102,90011189,19,2018
01-10-2017,A0418150102,90011190,21,2018
01-10-2017,A0418150102,90011192,16,2018
01-10-2017,A0418150102,90013116,5,2018
01-10-2017,A0418150102,90013117,1,2018
01-10-2017,A0418150102,90013118,5,2018
01-10-2017,A0418150102,90013120,5,2018
01-10-2017,A0418150102,90013121,4,2018
01-10-2017,A0418150102,90013122,4,2018
01-10-2017,A0418150102,90013124,4,2018
01-10-2017,A0418150102,90016173,1,2018
01-10-2017,A0418150102,90022072,50,2018
01-10-2017,A0418150102,90022073,33,2018
01-10-2017,A0418150102,90022074,61,2018
01-10-2017,A0418150102,90022076,28,2018
01-10-2017,A0418150102,90022077,47,2018
01-10-2017,A0418150102,90022078,22,2018
01-10-2017,A0418150102,90022080,33,2018
01-10-2017,A0418150102,90022081,31,2018
01-10-2017,A0418150102,90022082,44,2018
01-10-2017,A0418150102,90023022,7,2018
01-10-2017,A0418150102,90023024,2,2018
01-10-2017,A0418150102,90023025,7,2018
01-10-2017,A0418150102,90023026,8,2018
01-10-2017,A0418150102,90023028,3,2018
01-10-2017,A0418150102,90023029,1,2018
01-10-2017,A0418150102,90023030,2,2018
01-10-2017,A0418150103,70002017,109,2018
01-10-2017,A0418150103,70002018,119,2018
01-10-2017,A0418150103,70003181,9,2018
01-10-2017,A0418150103,70003182,14,2018
01-10-2017,A0418150103,70006157,10,2018
01-10-2017,A0418150103,70006158,9,2018
01-10-2017,A0418150103,70007198,38,2018
01-10-2017,A0418150103,70008169,14,2018
01-10-2017,A0418150103,70008170,25,2018
01-10-2017,A0418150103,70011193,7,2018
01-10-2017,A0418150103,70011194,17,2018
01-10-2017,A0418150103,70013125,2,2018
01-10-2017,A0418150103,70013126,2,2018
01-10-2017,A0418150103,70016177,2,2018
01-10-2017,A0418150103,70016178,1,2018
01-10-2017,A0418150103,70022084,13,2018
01-10-2017,A0418150103,70022085,53,2018
01-10-2017,A0418150103,70023032,4,2018
01-10-2017,A0418150103,70027208,13,2018
01-10-2017,A0418150103,80006154,59,2018
01-10-2017,A0418150103,80007196,284,2018
01-10-2017,A0418150103,90001020,2,2018
